age_group,hour,room,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents,share_of_hour
55-64,7,Work,11.422772457953839,0.19037954096589732,15086059857.122107,1232,0.19037954096589732
55-64,7,Education,0.021318713129884332,0.0003553118854980722,15086059857.122107,1232,0.0003553118854980722
55-64,7,Household Activities,7.447458274763019,0.12412430457938364,15086059857.122107,1232,0.12412430457938364
55-64,7,Leisure,11.930935185519843,0.19884891975866406,15086059857.122107,1232,0.19884891975866406
55-64,7,Caregiving,0.7084237759211832,0.01180706293201972,15086059857.122107,1232,0.01180706293201972
55-64,7,Travel,3.929055691947135,0.06548426153245225,15086059857.122107,1232,0.06548426153245225
55-64,8,Sleep,14.423990665797666,0.2403998444299611,15086059857.122107,1232,0.2403998444299611
55-64,8,Work,17.53545250759638,0.29225754179327296,15086059857.122107,1232,0.29225754179327296
55-64,8,Education,0.011000108415937116,0.0001833351402656186,15086059857.122107,1232,0.0001833351402656186
55-64,8,Household Activities,9.530754265163324,0.15884590441938873,15086059857.122107,1232,0.15884590441938873
55-64,8,Leisure,14.250360841735127,0.23750601402891877,15086059857.122107,1232,0.23750601402891877
55-64,8,Caregiving,1.0841501695964526,0.01806916949327421,15086059857.122107,1232,0.01806916949327421
55-64,8,Travel,3.1642914416951173,0.05273819069491862,15086059857.122107,1232,0.05273819069491862
55-64,9,Sleep,8.631237265870984,0.14385395443118307,15086059857.122107,1232,0.14385395443118307
55-64,9,Work,20.22955767544033,0.3371592945906722,15086059857.122107,1232,0.3371592945906722
55-64,9,Education,0.048996563784032,0.0008166093964005333,15086059857.122107,1232,0.0008166093964005333
55-64,9,Household Activities,10.480584099915793,0.17467640166526321,15086059857.122107,1232,0.17467640166526321
55-64,9,Leisure,14.866404641670675,0.24777341069451125,15086059857.122107,1232,0.24777341069451125
55-64,9,Caregiving,1.7943306090645783,0.029905510151076304,15086059857.122107,1232,0.029905510151076304
55-64,9,Travel,3.9488891442536063,0.06581481907089344,15086059857.122107,1232,0.06581481907089344
55-64,10,Sleep,5.776193406262149,0.09626989010436916,15086059857.122107,1232,0.09626989010436916
55-64,10,Work,20.22416027322584,0.33706933788709736,15086059857.122107,1232,0.33706933788709736
55-64,10,Education,0.0540018395831172,0.00090003065971862,15086059857.122107,1232,0.00090003065971862
55-64,10,Household Activities,11.508458512014899,0.19180764186691499,15086059857.122107,1232,0.19180764186691499
55-64,10,Leisure,16.36432966517504,0.2727388277529173,15086059857.122107,1232,0.2727388277529173
55-64,10,Caregiving,2.0752587002471894,0.03458764500411982,15086059857.122107,1232,0.03458764500411982
55-64,10,Travel,3.9975976034917684,0.0666266267248628,15086059857.122107,1232,0.0666266267248628
55-64,11,Sleep,5.307076940122216,0.08845128233537027,15086059857.122107,1232,0.08845128233537027
55-64,11,Work,19.27232171466242,0.3212053619110404,15086059857.122107,1232,0.3212053619110404
55-64,11,Education,0.059376647174592984,0.0009896107862432163,15086059857.122107,1232,0.0009896107862432163
55-64,11,Household Activities,11.892049404583313,0.19820082340972187,15086059857.122107,1232,0.19820082340972187
55-64,11,Leisure,17.72653055767771,0.29544217596129513,15086059857.122107,1232,0.29544217596129513
55-64,11,Caregiving,1.9257896856414958,0.032096494760691596,15086059857.122107,1232,0.032096494760691596
55-64,11,Travel,3.8168550501382508,0.06361425083563751,15086059857.122107,1232,0.06361425083563751
55-64,12,Sleep,4.669939771499024,0.07783232952498373,15086059857.122107,1232,0.07783232952498373
55-64,12,Work,16.32395632287621,0.2720659387146035,15086059857.122107,1232,0.2720659387146035
55-64,12,Education,0.07564522545334637,0.0012607537575557728,15086059857.122107,1232,0.0012607537575557728
55-64,12,Household Activities,11.173164934537725,0.18621941557562877,15086059857.122107,1232,0.18621941557562877
55-64,12,Leisure,21.738713670476546,0.36231189450794243,15086059857.122107,1232,0.36231189450794243
55-64,12,Caregiving,1.6192982000935692,0.02698830333489282,15086059857.122107,1232,0.02698830333489282
55-64,12,Travel,4.399281875063581,0.07332136458439302,15086059857.122107,1232,0.07332136458439302
55-64,13,Sleep,4.399261809596095,0.07332103015993492,15086059857.122107,1232,0.07332103015993492
55-64,13,Work,18.865232598276105,0.31442054330460173,15086059857.122107,1232,0.31442054330460173
55-64,13,Education,0.12351289540308831,0.0020585482567181384,15086059857.122107,1232,0.0020585482567181384
55-64,13,Household Activities,9.473328392723893,0.15788880654539822,15086059857.122107,1232,0.15788880654539822
55-64,13,Leisure,20.625434251267222,0.34375723752112036,15086059857.122107,1232,0.34375723752112036
55-64,13,Caregiving,2.2830109859637093,0.03805018309939515,15086059857.122107,1232,0.03805018309939515
55-64,13,Travel,4.230219066769887,0.07050365111283145,15086059857.122107,1232,0.07050365111283145
55-64,14,Sleep,3.126418689827737,0.052106978163795614,15086059857.122107,1232,0.052106978163795614
55-64,14,Work,18.033182429845795,0.3005530404974299,15086059857.122107,1232,0.3005530404974299
55-64,14,Education,0.17179328901749916,0.002863221483624986,15086059857.122107,1232,0.002863221483624986
55-64,14,Household Activities,10.224335420525733,0.17040559034209554,15086059857.122107,1232,0.17040559034209554
55-64,14,Leisure,20.990458684287855,0.34984097807146425,15086059857.122107,1232,0.34984097807146425
55-64,14,Caregiving,2.482896449151196,0.04138160748585327,15086059857.122107,1232,0.04138160748585327
55-64,14,Travel,4.970915037344186,0.08284858395573644,15086059857.122107,1232,0.08284858395573644
55-64,15,Sleep,3.18296005002752,0.05304933416712533,15086059857.122107,1232,0.05304933416712533
55-64,15,Work,16.574957716157215,0.27624929526928693,15086059857.122107,1232,0.27624929526928693
55-64,15,Education,0.18465969834166038,0.003077661639027673,15086059857.122107,1232,0.003077661639027673
55-64,15,Household Activities,10.17004973279211,0.1695008288798685,15086059857.122107,1232,0.1695008288798685
55-64,15,Leisure,22.044518051688186,0.36740863419480313,15086059857.122107,1232,0.36740863419480313
55-64,15,Caregiving,2.5097166101342063,0.04182861016890344,15086059857.122107,1232,0.04182861016890344
55-64,15,Travel,5.333138140859103,0.08888563568098505,15086059857.122107,1232,0.08888563568098505
55-64,16,Sleep,2.964937972590481,0.04941563287650801,15086059857.122107,1232,0.04941563287650801
55-64,16,Work,12.22905449616042,0.20381757493600702,15086059857.122107,1232,0.20381757493600702
55-64,16,Education,0.09319841919641854,0.0015533069866069755,15086059857.122107,1232,0.0015533069866069755
55-64,16,Household Activities,12.154105831587195,0.20256843052645326,15086059857.122107,1232,0.20256843052645326
55-64,16,Leisure,24.767617737030367,0.41279362895050614,15086059857.122107,1232,0.41279362895050614
55-64,16,Caregiving,2.4462224938586328,0.04077037489764388,15086059857.122107,1232,0.04077037489764388
55-64,16,Travel,5.344863049576486,0.08908105082627477,15086059857.122107,1232,0.08908105082627477
55-64,17,Sleep,3.217033344359953,0.05361722240599921,15086059857.122107,1232,0.05361722240599921
55-64,17,Work,6.683211561996211,0.11138685936660352,15086059857.122107,1232,0.11138685936660352
55-64,17,Education,0.009951221497114526,0.00016585369161857544,15086059857.122107,1232,0.00016585369161857544
55-64,17,Household Activities,13.215161615070064,0.22025269358450109,15086059857.122107,1232,0.22025269358450109
55-64,17,Leisure,29.400726299457617,0.49001210499096026,15086059857.122107,1232,0.49001210499096026
55-64,17,Caregiving,2.0428658965388564,0.034047764942314276,15086059857.122107,1232,0.034047764942314276
55-64,17,Travel,5.431050061080184,0.09051750101800307,15086059857.122107,1232,0.09051750101800307
55-64,18,Sleep,3.9880449007702388,0.06646741501283732,15086059857.122107,1232,0.06646741501283732
55-64,18,Work,3.7873007473574667,0.06312167912262444,15086059857.122107,1232,0.06312167912262444
55-64,18,Education,0.07332651939634627,0.0012221086566057712,15086059857.122107,1232,0.0012221086566057712
55-64,18,Household Activities,11.646573130016955,0.19410955216694925,15086059857.122107,1232,0.19410955216694925
55-64,18,Leisure,35.29158341077975,0.5881930568463292,15086059857.122107,1232,0.5881930568463292
55-64,18,Caregiving,1.3568189582437666,0.022613649304062778,15086059857.122107,1232,0.022613649304062778
55-64,18,Travel,3.8563523334354763,0.06427253889059127,15086059857.122107,1232,0.06427253889059127
55-64,19,Sleep,6.166717219382166,0.1027786203230361,15086059857.122107,1232,0.1027786203230361
55-64,19,Work,3.385984781918133,0.05643307969863555,15086059857.122107,1232,0.05643307969863555
55-64,19,Education,0.11387591403573503,0.0018979319005955838,15086059857.122107,1232,0.0018979319005955838
55-64,19,Household Activities,6.667342687321651,0.11112237812202751,15086059857.122107,1232,0.11112237812202751
55-64,19,Leisure,40.3690465904207,0.6728174431736783,15086059857.122107,1232,0.6728174431736783
55-64,19,Caregiving,1.294564952348003,0.021576082539133384,15086059857.122107,1232,0.021576082539133384
55-64,19,Travel,2.0024678545736094,0.03337446424289349,15086059857.122107,1232,0.03337446424289349
55-64,20,Sleep,10.320042999888118,0.17200071666480196,15086059857.122107,1232,0.17200071666480193
55-64,20,Work,3.0935960408704055,0.05155993401450676,15086059857.122107,1232,0.05155993401450675
55-64,20,Education,0.14815284359694753,0.0024692140599491255,15086059857.122107,1232,0.002469214059949125
55-64,20,Household Activities,4.82015806003097,0.08033596766718283,15086059857.122107,1232,0.08033596766718282
55-64,20,Leisure,39.288729320576195,0.6548121553429366,15086059857.122107,1232,0.6548121553429365
55-64,20,Caregiving,0.840962549600835,0.014016042493347251,15086059857.122107,1232,0.01401604249334725
55-64,20,Travel,1.488358185436531,0.024805969757275517,15086059857.122107,1232,0.024805969757275514
55-64,21,Sleep,23.207968936185953,0.3867994822697659,15086059857.122107,1232,0.38679948226976585
55-64,21,Work,2.0905234607229053,0.03484205767871509,15086059857.122107,1232,0.03484205767871509
55-64,21,Education,0.07808434152046069,0.0013014056920076782,15086059857.122107,1232,0.001301405692007678
55-64,21,Household Activities,3.372062636087554,0.05620104393479256,15086059857.122107,1232,0.056201043934792555
55-64,21,Leisure,29.83845724245821,0.49730762070763684,15086059857.122107,1232,0.4973076207076368
55-64,21,Caregiving,0.287524494118217,0.0047920749019702835,15086059857.122107,1232,0.004792074901970283
55-64,21,Travel,1.1253788889067045,0.01875631481511174,15086059857.122107,1232,0.018756314815111738
55-64,22,Sleep,39.80899515987362,0.6634832526645603,15086059857.122107,1232,0.6634832526645604
55-64,22,Work,1.7852945236726767,0.029754908727877945,15086059857.122107,1232,0.02975490872787795
55-64,22,Education,0.04873251261048536,0.0008122085435080894,15086059857.122107,1232,0.0008122085435080895
55-64,22,Household Activities,2.068684067823812,0.034478067797063534,15086059857.122107,1232,0.03447806779706354
55-64,22,Leisure,15.454999406177548,0.2575833234362925,15086059857.122107,1232,0.2575833234362925
55-64,22,Caregiving,0.12330880173372205,0.002055146695562034,15086059857.122107,1232,0.0020551466955620345
55-64,22,Travel,0.7099855281081354,0.01183309213513559,15086059857.122107,1232,0.011833092135135592
55-64,23,Sleep,49.308330638957536,0.8218055106492923,15086059857.122107,1232,0.8218055106492923
55-64,23,Work,1.5060981064732268,0.025101635107887113,15086059857.122107,1232,0.025101635107887113
55-64,23,Household Activities,0.780571930886323,0.013009532181438717,15086059857.122107,1232,0.013009532181438717
55-64,23,Leisure,7.8375374330566405,0.13062562388427734,15086059857.122107,1232,0.13062562388427734
55-64,23,Caregiving,0.0913188830062295,0.0015219813834371585,15086059857.122107,1232,0.0015219813834371585
55-64,23,Travel,0.47614300762004624,0.007935716793667438,15086059857.122107,1232,0.007935716793667438
65+,0,Sleep,55.7629724396861,0.9293828739947684,21865350793.675213,2678,0.9293828739947685
65+,0,Work,0.03891300055045705,0.0006485500091742842,21865350793.675213,2678,0.0006485500091742843
65+,0,Household Activities,0.26828834933228607,0.004471472488871434,21865350793.675213,2678,0.004471472488871435
65+,0,Leisure,3.841381685385274,0.06402302808975456,21865350793.675213,2678,0.06402302808975457
65+,0,Caregiving,0.0068125268248425165,0.00011354211374737528,21865350793.675213,2678,0.0001135421137473753
65+,0,Travel,0.08163199822103198,0.0013605333036838664,21865350793.675213,2678,0.0013605333036838666
65+,1,Sleep,57.46057412548866,0.9576762354248111,21865350793.675213,2678,0.9576762354248111
65+,1,Work,0.03001791579221756,0.0005002985965369594,21865350793.675213,2678,0.0005002985965369594
65+,1,Education,0.03073548173487779,0.0005122580289146298,21865350793.675213,2678,0.0005122580289146298
65+,1,Household Activities,0.2261610663596814,0.00376935110599469,21865350793.675213,2678,0.00376935110599469
65+,1,Leisure,2.1874864767596693,0.03645810794599449,21865350793.675213,2678,0.03645810794599449
65+,1,Caregiving,0.020463791224937453,0.00034106318708229086,21865350793.675213,2678,0.00034106318708229086
65+,1,Travel,0.04456114263995662,0.0007426857106659437,21865350793.675213,2678,0.0007426857106659437
65+,2,Sleep,58.190751967724616,0.9698458661287436,21865350793.675213,2678,0.9698458661287438
65+,2,Work,0.051054197930559014,0.0008509032988426502,21865350793.675213,2678,0.0008509032988426505
65+,2,Education,0.03073548173487779,0.0005122580289146298,21865350793.675213,2678,0.0005122580289146299
65+,2,Household Activities,0.24526181547174017,0.004087696924529003,21865350793.675213,2678,0.004087696924529004
65+,2,Leisure,1.4499596808382547,0.024165994680637577,21865350793.675213,2678,0.024165994680637584
65+,2,Caregiving,0.004852491901041486,8.08748650173581e-05,21865350793.675213,2678,8.087486501735812e-05
65+,2,Travel,0.027384364398898887,0.00045640607331498144,21865350793.675213,2678,0.00045640607331498155
65+,3,Sleep,58.12883331262654,0.9688138885437757,21865350793.675213,2678,0.9688138885437758
65+,3,Work,0.08334156600279735,0.0013890261000466225,21865350793.675213,2678,0.0013890261000466227
65+,3,Household Activities,0.23063054565678562,0.0038438424276130935,21865350793.675213,2678,0.003843842427613094
65+,3,Leisure,1.5114035277876776,0.025190058796461294,21865350793.675213,2678,0.025190058796461298
65+,3,Caregiving,0.027925934395732883,0.0004654322399288814,21865350793.675213,2678,0.00046543223992888145
65+,3,Travel,0.017865113530460854,0.00029775189217434755,21865350793.675213,2678,0.0002977518921743476
65+,4,Sleep,56.03462774814552,0.9339104624690919,21865350793.675213,2678,0.933910462469092
65+,4,Work,0.19753896961310896,0.0032923161602184826,21865350793.675213,2678,0.003292316160218483
65+,4,Household Activities,0.6891284438335099,0.011485474063891832,21865350793.675213,2678,0.011485474063891834
65+,4,Leisure,2.7130364044473563,0.04521727340745594,21865350793.675213,2678,0.045217273407455946
65+,4,Caregiving,0.040472312312399575,0.0006745385385399929,21865350793.675213,2678,0.000674538538539993
65+,4,Travel,0.3251961216480995,0.005419935360801658,21865350793.675213,2678,0.005419935360801659
65+,5,Sleep,52.609401145650146,0.8768233524275024,21865350793.675213,2678,0.8768233524275024
65+,5,Work,0.483939115874776,0.008065651931246266,21865350793.675213,2678,0.008065651931246266
65+,5,Education,0.003696522830710071,6.160871384516784e-05,21865350793.675213,2678,6.160871384516784e-05
65+,5,Household Activities,1.325432763699419,0.022090546061656984,21865350793.675213,2678,0.022090546061656984
65+,5,Leisure,5.084646016569725,0.0847441002761621,21865350793.675213,2678,0.0847441002761621
65+,5,Caregiving,0.0648508131953188,0.0010808468865886466,21865350793.675213,2678,0.0010808468865886466
65+,5,Travel,0.42803362217990193,0.007133893702998366,21865350793.675213,2678,0.007133893702998366
65+,6,Sleep,43.455621545912805,0.7242603590985468,21865350793.675213,2678,0.7242603590985468
65+,6,Work,1.2537376949001047,0.020895628248335078,21865350793.675213,2678,0.02089562824833508
65+,6,Education,0.014786091322840283,0.00024643485538067137,21865350793.675213,2678,0.0002464348553806714
65+,6,Household Activities,4.029149666796996,0.0671524944466166,21865350793.675213,2678,0.0671524944466166
65+,6,Leisure,10.017142124773473,0.16695236874622454,21865350793.675213,2678,0.16695236874622457
65+,6,Caregiving,0.3248575481228001,0.005414292468713335,21865350793.675213,2678,0.005414292468713336
65+,6,Travel,0.904705328170973,0.015078422136182884,21865350793.675213,2678,0.015078422136182885
65+,7,Sleep,29.739261222040277,0.4956543537006713,21865350793.675213,2678,0.4956543537006713
65+,7,Work,2.4768857609421078,0.04128142934903513,21865350793.675213,2678,0.04128142934903513
65+,7,Education,0.027159146521925037,0.00045265244203208395,21865350793.675213,2678,0.00045265244203208395
65+,7,Household Activities,7.982956587016772,0.13304927645027953,21865350793.675213,2678,0.13304927645027953
65+,7,Leisure,16.916538558707973,0.28194230931179953,21865350793.675213,2678,0.28194230931179953
65+,7,Caregiving,0.6943471873736778,0.01157245312289463,21865350793.675213,2678,0.01157245312289463
65+,7,Travel,2.162851537397268,0.0360475256232878,21865350793.675213,2678,0.0360475256232878
65+,8,Sleep,17.44134850761268,0.29068914179354466,21865350793.675213,2678,0.2906891417935447
65+,8,Work,3.684406127763509,0.061406768796058483,21865350793.675213,2678,0.06140676879605849
65+,8,Education,0.05952944625192434,0.0009921574375320724,21865350793.675213,2678,0.0009921574375320724
65+,8,Household Activities,12.284814936054085,0.2047469156009014,21865350793.675213,2678,0.20474691560090144
65+,8,Leisure,21.91789841893535,0.36529830698225585,21865350793.675213,2678,0.3652983069822559
65+,8,Caregiving,1.7597426518122252,0.02932904419687042,21865350793.675213,2678,0.029329044196870425
65+,8,Travel,2.8522599115702194,0.04753766519283699,21865350793.675213,2678,0.047537665192836996
65+,9,Sleep,10.277597623430262,0.1712932937238377,21865350793.675213,2678,0.1712932937238377
65+,9,Work,4.3953821357635015,0.07325636892939169,21865350793.675213,2678,0.07325636892939169
65+,9,Education,0.03541559763933635,0.0005902599606556058,21865350793.675213,2678,0.0005902599606556058
65+,9,Household Activities,15.527637788581776,0.2587939631430296,21865350793.675213,2678,0.2587939631430296
65+,9,Leisure,23.71961437596036,0.39532690626600603,21865350793.675213,2678,0.39532690626600603
65+,9,Caregiving,2.298474794904033,0.03830791324840055,21865350793.675213,2678,0.03830791324840055
65+,9,Travel,3.745877683720728,0.0624312947286788,21865350793.675213,2678,0.0624312947286788
65+,10,Sleep,5.683994669055259,0.09473324448425433,21865350793.675213,2678,0.09473324448425433
65+,10,Work,4.6547572676906,0.07757928779484334,21865350793.675213,2678,0.07757928779484334
65+,10,Education,0.04819802643274524,0.000803300440545754,21865350793.675213,2678,0.000803300440545754
65+,10,Household Activities,18.076471057031327,0.30127451761718876,21865350793.675213,2678,0.30127451761718876
65+,10,Leisure,25.147775750303698,0.419129595838395,21865350793.675213,2678,0.419129595838395
65+,10,Caregiving,2.31450029696428,0.03857500494940467,21865350793.675213,2678,0.03857500494940467
65+,10,Travel,4.074302932522089,0.06790504887536815,21865350793.675213,2678,0.06790504887536815
65+,11,Sleep,3.866093337055962,0.0644348889509327,21865350793.675213,2678,0.0644348889509327
65+,11,Work,4.469871912014428,0.07449786520024046,21865350793.675213,2678,0.07449786520024046
65+,11,Education,0.09672577591464782,0.0016120962652441302,21865350793.675213,2678,0.0016120962652441302
65+,11,Household Activities,17.690634067184824,0.29484390111974706,21865350793.675213,2678,0.29484390111974706
65+,11,Leisure,26.959567111677966,0.4493261185279661,21865350793.675213,2678,0.4493261185279661
65+,11,Caregiving,2.445052828916478,0.0407508804819413,21865350793.675213,2678,0.0407508804819413
65+,11,Travel,4.472054967235691,0.07453424945392818,21865350793.675213,2678,0.07453424945392818
65+,12,Sleep,3.575000321090196,0.0595833386848366,21865350793.675213,2678,0.059583338684836604
65+,12,Work,3.790341851710625,0.06317236419517708,21865350793.675213,2678,0.06317236419517709
65+,12,Education,0.07533629376579706,0.0012556048960966177,21865350793.675213,2678,0.001255604896096618
65+,12,Household Activities,15.655530976574457,0.26092551627624094,21865350793.675213,2678,0.260925516276241
65+,12,Leisure,30.035461673542134,0.5005910278923689,21865350793.675213,2678,0.500591027892369
65+,12,Caregiving,2.1729512742591277,0.03621585457098546,21865350793.675213,2678,0.036215854570985466
65+,12,Travel,4.6953776090576556,0.07825629348429426,21865350793.675213,2678,0.07825629348429426
65+,13,Sleep,4.484255457224637,0.07473759095374395,21865350793.675213,2678,0.07473759095374395
65+,13,Work,4.344373287275133,0.07240622145458554,21865350793.675213,2678,0.07240622145458556
65+,13,Education,0.07181818340187905,0.001196969723364651,21865350793.675213,2678,0.001196969723364651
65+,13,Household Activities,14.753773584720605,0.2458962264120101,21865350793.675213,2678,0.24589622641201012
65+,13,Leisure,29.63249030431861,0.49387483840531016,21865350793.675213,2678,0.4938748384053102
65+,13,Caregiving,2.23668432771223,0.03727807212853717,21865350793.675213,2678,0.037278072128537176
65+,13,Travel,4.476604855346902,0.07461008092244836,21865350793.675213,2678,0.07461008092244838
65+,14,Sleep,4.953375709843693,0.08255626183072821,21865350793.675213,2678,0.08255626183072821
65+,14,Work,4.384877080278525,0.07308128467130874,21865350793.675213,2678,0.07308128467130874
65+,14,Education,0.06996364250868856,0.0011660607084781427,21865350793.675213,2678,0.0011660607084781427
65+,14,Household Activities,13.946302010297924,0.23243836683829872,21865350793.675213,2678,0.23243836683829872
65+,14,Leisure,29.38973833912,0.4898289723186667,21865350793.675213,2678,0.4898289723186667
65+,14,Caregiving,2.7727429729788686,0.04621238288298114,21865350793.675213,2678,0.04621238288298114
65+,14,Travel,4.483000244972301,0.07471667074953835,21865350793.675213,2678,0.07471667074953835
65+,15,Sleep,4.686802014508745,0.07811336690847907,21865350793.675213,2678,0.07811336690847907
65+,15,Work,3.6554072481131037,0.060923454135218394,21865350793.675213,2678,0.060923454135218394
65+,15,Education,0.02834821705792593,0.00047247028429876547,21865350793.675213,2678,0.00047247028429876547
65+,15,Household Activities,13.852399043200078,0.23087331738666797,21865350793.675213,2678,0.23087331738666797
65+,15,Leisure,30.74060933303581,0.5123434888839301,21865350793.675213,2678,0.5123434888839301
65+,15,Caregiving,2.7242562073967638,0.0454042701232794,21865350793.675213,2678,0.0454042701232794
65+,15,Travel,4.312177936687571,0.07186963227812619,21865350793.675213,2678,0.07186963227812619
65+,16,Sleep,4.003580742327965,0.06672634570546608,21865350793.675213,2678,0.0667263457054661
65+,16,Work,2.728924596139421,0.04548207660232369,21865350793.675213,2678,0.04548207660232369
65+,16,Education,0.046120859567855166,0.0007686809927975861,21865350793.675213,2678,0.0007686809927975862
65+,16,Household Activities,13.699653895496047,0.2283275649249341,21865350793.675213,2678,0.22832756492493414
65+,16,Leisure,33.98148721612798,0.5663581202687997,21865350793.675213,2678,0.5663581202687997
65+,16,Caregiving,1.847360211191091,0.03078933685318485,21865350793.675213,2678,0.030789336853184853
65+,16,Travel,3.6928724791496315,0.06154787465249386,21865350793.675213,2678,0.06154787465249387
65+,17,Sleep,2.7628247041052596,0.04604707840175433,21865350793.675213,2678,0.04604707840175433
65+,17,Work,1.4855685921788382,0.02475947653631397,21865350793.675213,2678,0.02475947653631397
65+,17,Education,0.04723578699809638,0.0007872631166349396,21865350793.675213,2678,0.0007872631166349396
65+,17,Household Activities,12.595722648949879,0.2099287108158313,21865350793.675213,2678,0.2099287108158313
65+,17,Leisure,38.58641518666203,0.6431069197777005,21865350793.675213,2678,0.6431069197777005
65+,17,Caregiving,1.278356880927657,0.02130594801546095,21865350793.675213,2678,0.02130594801546095
65+,17,Travel,3.243876200178234,0.054064603336303904,21865350793.675213,2678,0.054064603336303904
65+,18,Sleep,2.9276333700336457,0.04879388950056076,21865350793.675213,2678,0.04879388950056076
65+,18,Work,0.8200901908376015,0.013668169847293358,21865350793.675213,2678,0.013668169847293358
65+,18,Education,0.02430879327127466,0.00040514655452124435,21865350793.675213,2678,0.00040514655452124435
65+,18,Household Activities,9.965950878698253,0.16609918131163756,21865350793.675213,2678,0.16609918131163756
65+,18,Leisure,42.952772346295845,0.7158795391049307,21865350793.675213,2678,0.7158795391049307
65+,18,Caregiving,1.0341951058277865,0.017236585097129775,21865350793.675213,2678,0.017236585097129775
65+,18,Travel,2.275049315035589,0.03791748858392648,21865350793.675213,2678,0.03791748858392648
65+,19,Sleep,3.6921000039793883,0.06153500006632314,21865350793.675213,2678,0.06153500006632314
65+,19,Work,0.6503319833540426,0.010838866389234043,21865350793.675213,2678,0.010838866389234043
65+,19,Education,0.0016327487736463298,2.7212479560772162e-05,21865350793.675213,2678,2.7212479560772162e-05
65+,19,Household Activities,6.534824891869112,0.10891374819781854,21865350793.675213,2678,0.10891374819781854
65+,19,Leisure,46.453188195532945,0.7742198032588824,21865350793.675213,2678,0.7742198032588824
65+,19,Caregiving,0.9189004203916491,0.015315007006527485,21865350793.675213,2678,0.015315007006527485
65+,19,Travel,1.7490217560992123,0.02915036260165354,21865350793.675213,2678,0.02915036260165354
65+,20,Sleep,7.93842074295777,0.13230701238262949,21865350793.675213,2678,0.1323070123826295
65+,20,Work,0.33498005125601843,0.005583000854266973,21865350793.675213,2678,0.005583000854266974
65+,20,Education,0.021210956836931923,0.0003535159472821987,21865350793.675213,2678,0.00035351594728219875
65+,20,Household Activities,3.7420489295620363,0.06236748215936727,21865350793.675213,2678,0.06236748215936728
65+,20,Leisure,45.93248083600018,0.7655413472666697,21865350793.675213,2678,0.7655413472666698
65+,20,Caregiving,0.7631782978907797,0.012719638298179662,21865350793.675213,2678,0.012719638298179663
65+,20,Travel,1.267680185496282,0.0211280030916047,21865350793.675213,2678,0.021128003091604702
65+,21,Sleep,19.67729054900529,0.3279548424834215,21865350793.675213,2678,0.3279548424834215
65+,21,Work,0.28381821137870017,0.004730303522978336,21865350793.675213,2678,0.004730303522978337
65+,21,Education,0.039433669125230754,0.0006572278187538459,21865350793.675213,2678,0.000657227818753846
65+,21,Household Activities,2.5804120118397647,0.04300686686399608,21865350793.675213,2678,0.04300686686399608
65+,21,Leisure,36.35477475263612,0.6059129125439353,21865350793.675213,2678,0.6059129125439354
65+,21,Caregiving,0.33248199312450616,0.0055413665520751025,21865350793.675213,2678,0.005541366552075103
65+,21,Travel,0.7317888128903839,0.012196480214839732,21865350793.675213,2678,0.012196480214839734
65+,22,Sleep,36.76732335849965,0.6127887226416608,21865350793.675213,2678,0.6127887226416608
65+,22,Work,0.21144383845934558,0.0035240639743224266,21865350793.675213,2678,0.0035240639743224266
65+,22,Education,0.04276278406599932,0.0007127130677666554,21865350793.675213,2678,0.0007127130677666554
65+,22,Household Activities,1.0022459870326397,0.016704099783877328,21865350793.675213,2678,0.016704099783877328
65+,22,Leisure,21.412004486476953,0.35686674144128255,21865350793.675213,2678,0.35686674144128255
65+,22,Caregiving,0.15720866697532349,0.002620144449588725,21865350793.675213,2678,0.002620144449588725
65+,22,Travel,0.40701087849008083,0.006783514641501347,21865350793.675213,2678,0.006783514641501347
65+,23,Sleep,49.74528221901513,0.8290880369835855,21865350793.675213,2678,0.8290880369835856
65+,23,Work,0.08862731281801269,0.0014771218803002115,21865350793.675213,2678,0.0014771218803002115
65+,23,Household Activities,0.3709038046290448,0.006181730077150747,21865350793.675213,2678,0.0061817300771507475
65+,23,Leisure,9.475109122247712,0.1579184853707952,21865350793.675213,2678,0.15791848537079523
65+,23,Caregiving,0.11828498496029405,0.001971416416004901,21865350793.675213,2678,0.0019714164160049012
65+,23,Travel,0.20179255632979834,0.0033632092721633056,21865350793.675213,2678,0.003363209272163306
